REF_AREA,REF_AREA_LABEL,TIME_PERIOD,PRICE_BASE,PRICE_BASE_LABEL,gdp_basic_prices,real_estate_total,imputed_rent,real_estate_excl_imputed,imputed_share_of_re,re_share_of_gdp,imputed_share_of_gdp,reliable,HPI,HPI_RPI,HPI_RPI_AVG,HPI_YDH,HPI_YDH_AVG,RHP,RPI,imputed_rent_yoy,real_estate_excl_imputed_yoy,HPI_yoy,RPI_yoy
LTU,Lithuania,2019,V,Current prices,43949287000.0,2888350000.0,1532974000.0,1355376000.0,0.5307438502951513,0.06572006503768764,0.03488052035975009,True,131.627829069573,104.060645323467,,98.7366444821193,,119.677971220812,126.173781308689,7.939040516200979,-2.5023684272995284,6.840720050162719,7.663809185537862
LTU,Lithuania,2020,V,Current prices,44904953000.0,3023478000.0,1642203000.0,1381275000.0,0.5431503057075329,0.06733061272773185,0.03657064288654305,True,141.191352978382,108.707599930106,,96.8893476694277,,126.868087279364,129.531456476573,7.125300233402521,1.91083507454759,7.265579001347899,2.6611512574623797
LTU,Lithuania,2021,V,Current prices,50519795000.0,3223377000.0,1806061000.0,1417316000.0,0.5603008894088405,0.0638042375270921,0.03574957103448262,True,163.849159622899,123.880251990584,,101.056263756451,,140.685838131769,131.879331593967,9.977938172077394,2.609255941068933,16.047588019066694,1.8125906874355557
LTU,Lithuania,2022,V,Current prices,60696143000.0,3827768000.0,2134277000.0,1693491000.0,0.5575774184851329,0.06306443557706788,0.03516330518728348,True,195.063737659344,127.101143191337,,107.078729398587,,141.568385490157,153.170032658502,18.17302959313112,19.485774520290455,19.050801425094743,16.144077170549576
LUX,Luxembourg,2010,V,Current prices,38235934000.0,3229544000.0,1648949000.0,1580595000.0,0.5105826085664106,0.08446358339252286,0.043125636737420876,True,80.1544999999999,86.1397837638054,,87.918429473432,,86.9409332632772,93.0548344791126,,,,
LUX,Luxembourg,2011,V,Current prices,39801076000.0,3352387000.0,1794971000.0,1557416000.0,0.5354307244360511,0.08422855201201093,0.045098554621990625,True,83.0977499999999,87.6253278102683,,88.8784523761608,,87.5350356141268,94.8314621123597,8.855458840752494,-1.4664730686861582,3.6719710059946786,1.9092265793518637
LUX,Luxembourg,2012,V,Current prices,41682682000.0,3430970000.0,1754693000.0,1676276000.0,0.5114276720577563,0.08231164203877284,0.04209645147114094,True,86.5907499999999,90.1097243137538,,90.2476535924672,,89.3070375186735,96.094479707086,-2.2439359744530707,7.631872280752217,4.203483247139661,1.331855026372808
LUX,Luxembourg,2013,V,Current prices,44019418000.0,3856123000.0,1738885000.0,2117237999.9999998,0.45094126924893213,0.0876004993977885,0.03950268038527906,True,90.90925,93.2983247924754,,91.4748340424546,,92.3436006000189,97.43959980797,-0.9008983337826071,26.30604983904796,4.987253257420798,1.3997891502032012
LUX,Luxembourg,2014,V,Current prices,46254988000.0,4024393000.0,1775030000.0,2249363000.0,0.44106775854147445,0.08700451938286094,0.03837488834717674,True,94.8927499999999,96.46261021013,,94.5741113060348,,95.7274140897806,98.3723073779231,2.078630846778262,6.2404415564051074,4.381842331775809,0.9572161336779184
LUX,Luxembourg,2015,V,Current prices,49537301000.0,4189517000.0,1769357000.0,2420159000.0,0.4223295907380254,0.08457297663431441,0.03571767060946659,True,100.0,100.0,,100.0,,100.0,100.0,-0.3196002321087521,7.5930830195037435,5.382128771692374,1.6546248283306975
LUX,Luxembourg,2016,V,Current prices,51386241000.0,4391064000.0,1878944000.0,2512120000.0,0.427901756840711,0.08545213494016812,0.03656511866668745,True,106.073,105.178245140314,,106.096125364081,,105.278066674891,100.850607563796,6.193605925768519,3.7997916665805764,6.072999999999995,0.850607563796002
LUX,Luxembourg,2017,V,Current prices,53011490000.0,4613051000.0,2030223000.0,2582829000.0,0.4401041740054467,0.08701983287019474,0.03829779166742908,True,112.084,109.855967191161,,107.051833987213,,108.824044520586,102.028657652149,8.051277738985307,2.814714265242113,5.666852073571982,1.1681140221270203
LUX,Luxembourg,2018,V,Current prices,54533051000.0,4763489000.0,2069310000.0,2694179000.0,0.4344105759454887,0.08735049502365089,0.037945978852347725,True,120.407,116.534677545334,,112.336701731267,,114.805696722121,103.319382748954,1.925256486602711,4.311164231158937,7.425680739445406,1.2650613332633842
LUX,Luxembourg,2019,V,Current prices,56495174000.0,4844713000.0,1985534000.0,2859179000.0,0.4098352162450077,0.08575445754003697,0.03514519664989438,True,131.876,125.9291241,,118.846332006882,,124.013064081387,104.71413285356,-4.048499258206839,6.1243146799080606,9.525193717973224,1.3499404153381134
LUX,Luxembourg,2020,V,Current prices,58593313000.0,4750834000.0,1936706000.0,2814128000.0,0.4076560031354495,0.0810815049833417,0.033053362249716105,True,151.036,142.680171507201,,128.255305573705,,140.692560266131,105.850207938765,-2.459187301753585,-1.5756621044012986,14.528799781613033,1.0849300416723828
LUX,Luxembourg,2021,V,Current prices,66274077999.99999,4960381000.0,2021669000.0,2938712000.0,0.40756324967779695,0.07484647315651831,0.030504671826592597,True,172.116,160.382315562556,,145.982346512782,,157.926150691902,107.308908048168,4.386984911494052,4.427090736455486,13.956937418893522,1.378079587946468
LUX,Luxembourg,2022,V,Current prices,69430320000.0,4940054000.0,2130469999.9999998,2809584000.0,0.431264516541722,0.07115124919487624,0.03068500908536789,True,188.53125,172.683796012177,,154.473031805959,,164.002697664793,109.177183188289,5.38174152148545,-4.394033848842627,9.537317855399841,1.7410252085338307
LVA,Latvia,2010,V,Current prices,15749605000.0,1653962000.0,1089361000.0,564600000.0,0.6586372601063386,0.10501609405442232,0.06916751245507427,True,80.3500000000001,103.819956063782,,102.731249353946,,86.5731136843619,77.3819213690961,,,,
LVA,Latvia,2011,V,Current prices,17498875000.0,2039967000.0,1251019000.0,788948000.0,0.6132545281369748,0.11657703709524184,0.07149139587544913,True,88.7250000000001,108.595052275966,,112.28483232112,,91.7773825198598,81.7140740857037,14.839708783406058,39.73574211831385,10.423148724331032,5.598404174980498
LVA,Latvia,2012,V,Current prices,19402670000.0,2392389000.0,1457709000.0,934681000.0,0.6093110275962647,0.12330205069714632,0.07512929921500494,True,91.3625000000001,102.080146993574,,106.876104078593,,92.4072441243337,89.5252344762618,16.521731484493852,18.471813097948164,2.9726683572837365,9.559137122897043
LVA,Latvia,2013,V,Current prices,20035007000.0,2592666000.0,1548494000.0,1044172000.0,0.5972593461710841,0.1294067928201872,0.07728941646988194,True,97.6225000000002,103.187249222689,,110.185641403375,,98.5028862987566,94.58359972918,6.22792340583751,11.714264010929941,6.851826515255266,5.6502116777582545
LVA,Latvia,2014,V,Current prices,20802872000.0,2888510000.0,1657702000.0,1230808000.0,0.5738951916385957,0.13885150088891574,0.07968620871195092,True,103.475,104.242268784414,,110.262071471574,,103.600137318948,99.2620074631004,7.052529748258629,17.874066724639228,5.995031883018553,4.946320236611879
LVA,Latvia,2015,V,Current prices,21333710000.0,2657860000.0,1615690000.0,1042171000.0,0.6078913110547584,0.12458498779630922,0.07573413156923949,True,100.0,100.0,,100.0,,100.0,100.0,-2.534351771307508,-15.32627347238562,-3.3582991060642664,0.7434793590830102
LVA,Latvia,2016,V,Current prices,22166900000.0,2839249000.0,1672955000.0,1166294000.0,0.589224474500123,0.12808507278870748,0.07547085970523619,True,108.4875,110.019686594909,,101.703729102739,,107.729576917519,98.6193074309654,3.5443061478377613,11.910041634242363,8.487500000000004,-1.3806925690345917
LVA,Latvia,2017,V,Current prices,23563434000.0,2911800000.0,1818908000.0,1092891000.0,0.6246679030153169,0.12357282049806492,0.07719197465021439,True,118.0125,120.074268647621,,102.712045982154,,113.94113023286,98.2735124136757,8.72426335436398,-6.293696100640145,8.779813342551002,-0.3506362256009199
LVA,Latvia,2018,V,Current prices,25307377000.0,3147662000.0,1928895000.0,1218767000.0,0.6128024546472906,0.12437725173968049,0.0762186851683602,True,129.3,126.308982377915,,104.151188326211,,121.603728442793,102.369872618493,6.0468698801698695,11.517708536349925,9.56466476008897,4.168325832879516
LVA,Latvia,2019,V,Current prices,26617197000.0,3246276000.0,2063391000.0,1182886000.0,0.635617858740292,0.12196160249330536,0.0775209726253294,True,140.875,131.479822726226,,106.472237145849,,128.222004311238,107.120055356003,6.972696803091916,-2.944040985684715,8.952049497293114,4.640215539988746
LVA,Latvia,2020,V,Current prices,26280960000.0,3262786000.0,2127708999.9999998,1135078000.0,0.6521141748186978,0.12415018325053574,0.08096009430401324,True,145.7675,139.166859773458,,107.148380911255,,132.375079042228,104.808955240448,3.117101896829033,-4.041640530025714,3.4729370008873106,-2.157485923503566
LVA,Latvia,2021,V,Current prices,28062188000.0,2379307000.0,1207953000.0,1171353000.0,0.5076911050150317,0.08478693821023507,0.04304557435079545,True,161.645,151.765378087274,,110.649139675482,,143.050285473328,106.461155323058,-43.227527824528636,3.1958156179575425,10.892345687481786,1.576392092469181
LVA,Latvia,2022,V,Current prices,31521384000.0,2576407000.0,1367187000.0,1209220000.0,0.5306564529594897,0.08173521188029054,0.04337331761828732,True,184.005,167.96418011555,,112.915797165717,,143.310988595515,109.586555479328,13.18213539765205,3.232757332759628,13.832781713013077,2.9357188044652816
LVA,Latvia,2023,V,Current prices,34788162000.0,2979625000.0,1532048000.0,1447578000.0,0.5141747703150564,0.0856505439982716,0.044039348787670934,True,190.885,169.398365942311,,112.089345690421,,137.763777921071,112.735580636779,12.05840898136099,19.711714989828156,3.739028830738289,2.873550631897559
NLD,Netherlands,2010,V,Current prices,567757000000.0,31599000000.0,5526000000.0,26073000000.0,0.17487895186556537,0.055655852767997574,0.00973303719725164,True,111.428,129.86696608608,122.724439798818,120.108377232977,125.308863311432,119.174112441596,85.8066107096695,,,,
NLD,Netherlands,2011,V,Current prices,579590000000.0,33405000000.0,7380000000.0,26025000000.0,0.2209250112258644,0.057635569971876674,0.012733138943045947,True,109.21725,125.155944051626,118.272518286499,115.361919945052,120.356892589586,113.665566748229,87.273780636311,33.550488599348526,-0.18409849269359624,-1.984016584700421,1.7098565186378645
NLD,Netherlands,2012,V,Current prices,583832000000.0,29050000000.0,3222000000.0,25828000000.0,0.11091222030981067,0.04975746447608216,0.005518710862028803,True,101.8855,114.137655901764,107.860222677487,107.723595776104,112.387842126448,104.912767802623,89.2903255354837,-56.34146341463415,-0.7569644572526402,-6.712996344441935,2.310596475218696
NLD,Netherlands,2013,V,Current prices,588535000000.0,31173000000.0,5197000000.0,25976000000.0,0.1667147852308087,0.05296711325579617,0.00883040091073598,True,95.7714999999998,103.419750909307,97.7317895150117,100.926716518539,105.296669691586,96.7337836048462,92.6383053680848,61.297330850403476,0.5730215270249417,-6.000853899720948,3.7495437635856943
NLD,Netherlands,2014,V,Current prices,597414000000.0,34716000000.0,7996000000.0,26720000000.0,0.2303260744325383,0.05811045606564292,0.013384353229084019,True,96.5564999999999,99.7653777844552,94.2784024984397,99.0604508156311,103.349597894797,96.672066544433,96.8006651599668,53.85799499711372,2.864182322143516,0.8196592932136371,4.493130325887829
NLD,Netherlands,2015,V,Current prices,620835000000.0,39504000000.0,11774000000.0,27730000000.0,0.29804576751721346,0.06363043320689071,0.01896478130260053,True,100.0,100.0,94.5001207754956,100.0,104.329827942282,100.0,100.0,47.24862431215608,3.779940119760483,3.566305738091269,3.3050752644583348
NLD,Netherlands,2016,V,Current prices,634824000000.0,41618000000.0,13263000000.0,28355000000.0,0.31868422317266565,0.06555832797751818,0.020892404824014214,True,105.2935,103.143497928349,97.4707301143604,102.100245359483,106.521010312196,104.550169046051,102.08119489594,12.646509257686422,2.253876667868737,5.293499999999995,2.0811948959400084
NLD,Netherlands,2017,V,Current prices,661566000000.0,45934000000.0,16519000000.0,29415000000.0,0.35962467888709887,0.06943222596082628,0.024969541965578643,True,113.79175,109.499797591001,103.477440972419,108.087141845708,112.767129115357,110.806834266643,103.916744804163,24.549498605142126,3.738317757009346,8.071011031070285,1.7981273731113134
NLD,Netherlands,2018,V,Current prices,692632000000.0,50726000000.0,20549000000.0,30177000000.0,0.4050979773686078,0.07323658161909932,0.029667991083288096,True,124.37875,117.385375090631,110.929321233415,112.841332049421,117.72716757494,118.651817153841,105.949444702528,24.396149888007756,2.590515043345243,9.30383793201177,1.9560850392261075
NLD,Netherlands,2019,V,Current prices,724960000000.0,52799000000.0,21551000000.0,31248000000.0,0.4081706092918426,0.07283022511586847,0.02972715736040609,True,133.38125,122.877469260561,116.119356857103,115.945418628428,120.965655761997,124.354178647341,108.544494572775,4.876149690982534,3.5490605427974886,7.237972724440467,2.4493284297365303
NLD,Netherlands,2020,V,Current prices,709628000000.0,55537000000.0,23117000000.0,32420000000.0,0.4162450258386301,0.07826213170844443,0.032576223035167724,True,144.0405,129.171064215145,122.066811690305,120.81479587126,126.045868661304,131.580867292845,111.501444424928,7.2664841538675695,3.750640040962616,7.991565531137268,2.724182247834306
NLD,Netherlands,2021,V,Current prices,791730000000.0,50712000000.0,23055000000.0,27657000000.0,0.4546261239943209,0.0640521389867758,0.029119775681103407,True,164.89,145.215857365712,137.229160595769,131.111753134455,136.788666457286,144.352858367968,113.559994322001,-0.26820089111908585,-14.691548426896972,14.47474842145089,1.846209174858715
NLD,Netherlands,2022,V,Current prices,888174000000.0,61450000000.0,33503000000.0,27947000000.0,0.5452074857607812,0.06918689355914494,0.037721212284980196,True,186.82025,161.515708325155,152.632539438669,138.605615038396,144.6069996879,152.274048915534,115.673494216325,45.317718499240954,1.0485591351194978,13.299927224210073,1.8611306798159255
NLD,Netherlands,2023,V,Current prices,944801000000.0,75564000000.0,47027000000.0,28537000000.0,0.6223466200836377,0.07997874684721967,0.04977450277889206,True,183.25525,154.620924712094,146.116960597117,125.972917354723,131.427327930055,139.547361547183,118.52379407381,40.36653434020834,2.1111389415679582,-1.9082513806720658,2.4640907381552335
NLD,Netherlands,2024,V,Current prices,1000017000000.0,79779000000.0,49003000000.0,30776000000.0,0.6142343223153963,0.07977764378005574,0.04900216696316163,True,198.19975,161.188706750762,152.323522555929,130.53870239047,136.190803602064,146.755677939102,122.93819385309,4.201841495311198,7.845954375021891,8.155018751168107,3.72448402768053
NOR,Norway,2022,V,Current prices,5510098000000.0,431275000000.0,280945000000.0,150330000000.0,0.6514289026723089,0.07826993276707601,0.05098729641469172,True,141.575,125.099776872195,172.855479895614,111.359769682686,130.000488108978,122.189924946032,113.177713682229,,,,
NOR,Norway,2023,V,Current prices,4852019000000.0,450976000000.0,293258000000.0,157718000000.0,0.6502740722344427,0.09294604988150294,0.06044040635455055,True,140.8,119.605153048903,165.263333358124,107.278776537398,125.236369950611,115.392986481785,117.740038225997,4.382708359287402,4.914521386283499,-0.5474130319618409,4.031115663440343
NZL,New Zealand,2012,V,Current prices,196014000000.0,27353000000.0,14609000000.0,12744000000.0,0.5340913245347859,0.13954615486648914,0.07453039068637954,True,76.7270581823546,81.8889319714623,115.104724910987,81.6135262189099,100.86825150886,78.5622331722463,93.706316083921,,,,
NZL,New Zealand,2019,V,Current prices,291492000000.0,43883000000.0,23788000000.0,20094000000.0,0.5420777977804617,0.1505461556406351,0.08160772851399009,True,129.899925250187,118.28666569715,166.266109325411,108.576899080734,134.192975992135,123.444470948112,109.831124712003,62.83113149428434,57.674199623352166,69.30132384517893,17.207814053474312
POL,Poland,2010,V,Current prices,1265903489000.0,67534232000.0,39154500000.0,28379732000.0,0.5797726403403832,0.05334864196744465,0.03093008301203916,True,105.61,116.011082596986,,127.881228499219,,113.421780911134,91.0350997758775,,,,
POL,Poland,2011,V,Current prices,1365622421000.0,71595377000.0,40422400000.0,31172977000.0,0.5645951134526466,0.052426919695396534,0.029599982673395198,True,105.695,112.653256959655,,121.808545167093,,108.570973413334,93.8326573458164,3.2381973974894285,9.842393860519906,0.08048480257549784,3.0730537746718634
POL,Poland,2012,V,Current prices,1431871906000.0,74277699000.0,41339400000.0,32938299000.0,0.5565519739646216,0.05187454177203474,0.028870878621736155,True,102.005,106.005143595084,,112.53194495305,,101.681002817916,96.2360099059003,2.2685441735275536,5.6629881708121665,-3.4911774445337995,2.5613178056190344
POL,Poland,2013,V,Current prices,1470917531000.0,75323397000.0,42356900000.0,32966497000.000004,0.5623339053601101,0.051208443310068893,0.028796243913962842,True,97.535,99.9627856309275,,106.217304809916,,96.8113997046582,97.5712124392803,2.461332288325413,0.08560854948824748,-4.382138130483804,1.3874250757960116
POL,Poland,2014,V,Current prices,1525005692000.0,80028194000.0,42702701000.0,37325493000.0,0.533595710031892,0.05247730839289221,0.02800166663246789,True,98.5,99.812189393803,,101.166863494457,,98.0693825862861,98.683877467097,0.816398272772556,13.222502833710227,0.9893884246680695,1.1403619981755764
POL,Poland,2015,V,Current prices,1596366568000.0,78407099000.0,43236700000.0,35170399000.0,0.5514385884880143,0.04911597409499245,0.02708444342715651,True,100.0,100.0,,100.0,,100.0,100.0,1.250504037203637,-5.77378576084715,1.522842639593902,1.333675334496065
POL,Poland,2016,V,Current prices,1643980469000.0,85345002000.0,43937099000.0,41407903000.0,0.5148174816376476,0.051913634991000615,0.026726046828723,True,101.8575,100.541129582125,,97.2781716836259,,102.566456810822,101.303427532586,1.6199178013123205,17.735095925411603,1.8575000000000008,1.30342753258601
POL,Poland,2017,V,Current prices,1747080548000.0,85674433000.0,44478100000.0,41196333000.0,0.5191525457775718,0.049038627954548095,0.025458528544042836,True,105.7825,101.379264135707,,95.8059449625829,,104.561702979428,104.336202608405,1.2313079659628912,-0.5109411118935481,3.8534226738335287,2.9937536662749675
POL,Poland,2018,V,Current prices,1857482474000.0,90796470000.0,46356800000.0,44439670000.0,0.5105572936921446,0.048881467938954024,0.0249567899826117,True,112.7425,104.025645000743,,96.2992878047143,,109.785268876048,108.367252709181,4.2238764695434305,7.872877908817766,6.579538203389035,3.863520043857971
POL,Poland,2019,V,Current prices,2016063576000.0,113077369000.0,48258400000.0,64818969000.0,0.4267732829899854,0.05608819600042216,0.023936943544085935,True,122.5225,107.744115057617,,97.8359516182619,,116.691988243421,113.695327842383,4.102095054015797,45.85834908315025,8.674634676364267,4.9166837766946525
POL,Poland,2020,V,Current prices,2059055377000.0,118922391000.0,48409600000.0,70512791000.0,0.40706884206524235,0.057755800221977224,0.023510586718911736,True,135.3625,112.919770428205,,98.0507252646903,,124.692935388529,119.862677996567,0.31331332990733873,8.784190936452575,10.479707808769835,5.424453468073787
POL,Poland,2021,V,Current prices,2289680858000.0,126571247000.0,52518100000.0,74053147000.0,0.41492915053606133,0.05527899076317473,0.02293686467985487,True,147.7725,118.560674537633,,103.807506134327,,128.97116839378,124.599453114986,8.486953001057639,5.020870610553474,9.167974882260598,3.9518348810416715
POL,Poland,2022,V,Current prices,2766246487000.0,164890517000.0,68534100000.00001,96356417000.0,0.41563396881095355,0.05960803484971584,0.024775124097609024,True,165.205,116.096021984234,,103.093852574216,,126.484944303494,142.484728562118,30.496152754954963,30.117923280154457,11.796849887495986,14.35421665183927
PRT,Portugal,2010,V,Current prices,158032302000.0,16723410000.0,10573908000.0,6149502000.0,0.6322818133383084,0.10582273236771556,0.0669097891138737,True,107.348,118.153350919401,86.9372546813751,106.886813419264,85.2953913053313,113.445878564765,90.8614897715372,,,,
PRT,Portugal,2011,V,Current prices,154177966000.0,16538186000.000002,10756629000.0,5781557000.0,0.6504116594165769,0.1072668580930689,0.0697676151727154,True,102.091,111.332860324334,81.9187366004127,104.006631263011,82.9970136459225,106.027643150918,91.7128947928223,1.72803659725429,-5.98333003225302,-4.8971569102358785,0.9370361672760286
PRT,Portugal,2012,V,Current prices,147300542000.0,17375959000.0,11837946000.0,5538013000.0,0.681283030191312,0.1179626277274662,0.08036593646749786,True,94.862,101.417406758499,74.6229442659033,98.7476589910503,78.8003678347945,96.6708877110289,93.5515048387875,10.052563865500996,-4.212429281593177,-7.080937594890835,2.0047454069774817
PRT,Portugal,2013,V,Current prices,149851500000.0,18578400000.0,12590100000.0,5988300000.0,0.6776740731171683,0.12397873895156204,0.08401717700523519,True,93.081,98.2750604304047,72.3108053303861,97.3265224825533,77.6663047009721,94.0237742672133,94.7166773679168,6.353754274601364,8.13084042959089,-1.8774641057536123,1.2454877461749003
PRT,Portugal,2014,V,Current prices,151138891000.0,18862467000.0,12630798000.0,6231669000.0,0.6696259826458544,0.12480220593917155,0.08357079978838802,True,97.0385,98.1123480650094,72.1910815456596,101.140935298175,80.7101959285297,97.7825682262117,98.9098374727458,0.3232539852741523,4.06407494614498,4.251673273815282,4.427055742824604
PRT,Portugal,2015,V,Current prices,156080656000.0,19100166000.0,12437396000.0,6662770000.0,0.6511669060886696,0.12237369120232298,0.0796856978868669,True,100.0,100.0,73.5800161441716,100.0,79.7997326113183,100.0,100.0,-1.531193832725375,6.9179059414099076,3.0518814697259256,1.1021780594418384
PRT,Portugal,2016,V,Current prices,161745030000.0,20173857000.0,12638441000.0,7535416000.0,0.626476186482337,0.12472628679842589,0.0781380485075801,True,107.1105,105.310080641661,77.4871743375744,103.625352833356,82.6927544785532,105.974087663114,101.704527542613,1.616455727549404,13.097345398385363,7.110499999999997,1.704527542612988
PRT,Portugal,2017,V,Current prices,169071370000.0,21214174000.0,12781217000.0,8432957000.0,0.6024847821084148,0.12547466788729517,0.07559657794220274,True,117.0105,113.912030627095,83.8164905255703,110.455200173593,88.1429543938234,113.931992749394,102.716177567904,1.1296962971936164,11.910968153583035,9.242791322979539,0.9946951721172326
PRT,Portugal,2018,V,Current prices,177157334000.0,22163308000.0,12998020000.0,9165288000.0,0.586465702683011,0.12510522426353515,0.07336992325702982,True,129.02875,123.278576865192,90.708396759713,116.699114979896,93.1255817137319,123.617653020037,104.65680261642,1.696262570301399,8.684154324515102,10.271086782810102,1.8893080860929334
PRT,Portugal,2019,V,Current prices,185473874000.0,23260453000.0,13371250000.0,9889203000.0,0.5748490796804344,0.12541094062660274,0.0720923638010602,True,141.877,131.387303620563,96.6747992154021,123.216607368434,98.3265232127482,134.710020622291,107.970177699254,2.8714373419951755,7.898442471202216,9.957664474002904,3.165943350073408
PRT,Portugal,2020,V,Current prices,175104287000.0,23562409000.0,13714651000.0,9847758000.0,0.5820564017881193,0.13456214809863565,0.0783227597391719,True,154.3105,139.315926477122,102.508681193268,136.60720698643,109.012185902961,145.89029902794,110.76120276903,2.5682041693932955,-0.4190934294705073,8.763576901118553,2.5849962732767517
PRT,Portugal,2021,V,Current prices,187361458000.0,24399795000.0,14040117000.0,10359678000.0,0.5754194656143627,0.13022846459702508,0.07493599350619913,True,168.828,149.705460486071,110.153301994358,142.017654911373,113.32970888014,156.436334763361,112.758477818962,2.3731263741235464,5.198340576606375,9.40797936627773,1.8032262200121663
PRT,Portugal,2022,V,Current prices,211027884000.0,25585453000.0,14430876000.0,11154577000.0,0.5640265974575475,0.12124204875219238,0.06838374022648117,True,190.15875,164.209532096334,120.825400226751,148.198685601312,118.262154843336,164.264317904897,115.786327894658,2.7831605676790216,7.673008755677535,12.634604449498887,2.6852527049516572
PRT,Portugal,2023,V,Current prices,235589270000.0,24767144000.0,13363947000.0,11403197000.0,0.5395836920074434,0.10512848908611161,0.05672561827624832,True,205.75175,169.953195800082,125.051588907236,147.444073364584,117.659976296174,169.544662072906,121.052853026321,-7.39337653514589,2.2288608523657993,8.199990797162894,4.548486187811807
ROU,Romania,2010,V,Current prices,483485400000.0,46823200000.0,39821600000.0,7001600000.0,0.8504672897196262,0.09684511672948139,0.08236360394750286,True,119.5425,127.715352949383,,150.664743211209,,134.66872482477,93.6091134092783,,,,
ROU,Romania,2011,V,Current prices,519643800000.0,47604300000.0,40930800000.0,6673500000.0,0.8598130841121495,0.09160948326526748,0.07876703234022998,True,104.8275,111.267124994588,,122.121250654673,,113.458352561954,94.2307852565438,2.78542298651987,-4.686071755027421,-12.309429700734054,0.6641146621562566
ROU,Romania,2012,V,Current prices,549135500000.0,51247400000.0,41985800000.0,9261600000.0,0.8192766852562277,0.09332377892159585,0.07645799625047006,True,99.51,103.156448046511,,110.914386490038,,103.402518786476,96.4724706039216,2.577521084366774,38.781748707574735,-5.072619303140868,2.3789309844705064
ROU,Romania,2013,V,Current prices,556662200000.0,51220200000.0,41790000000.0,9430200000.0,0.8158890437756978,0.09201307363783638,0.0750724586652372,True,99.26,102.330080296163,,110.322204602808,,101.668434205368,97.0033083609029,-0.46634814627802834,1.8204197978751058,-0.2512310320570754,0.5502479138952854
ROU,Romania,2014,V,Current prices,591513900000.0,55211600000.0,44418800000.0,10792800000.0,0.8045193401386665,0.0933394802725684,0.07509341707777281,True,97.22,98.199285658574,,104.864058759021,,98.367001016051,99.0024916874306,6.290500119645848,14.449322389769037,-2.055208543219833,2.0609434464747167
ROU,Romania,2015,V,Current prices,625899100000.0,61077600000.0,49564500000.0,11513100000.0,0.8115004518841604,0.09758377987761925,0.07918928146725247,True,100.0,100.0,,100.0,,100.0,100.0,11.58450926184409,6.673893706915712,2.859493931289858,1.0075587953066067
ROU,Romania,2016,V,Current prices,673343000000.0,62938400000.0,50953200000.0,11985200000.0,0.8095725344146022,0.09347152936913282,0.07567198292697778,True,105.95,105.031522438426,,96.1999553815458,,105.211912465551,100.873340611172,2.8018037103168636,4.1005463341758475,5.950000000000011,0.873340611171991
ROU,Romania,2017,V,Current prices,770366800000.0,70413300000.0,54554900000.0,15858400000.0,0.7747811848045753,0.09140230342221393,0.0708167849393302,True,112.355,109.687766537284,,88.1598009859907,,108.716784180388,102.425020208502,7.068643382554973,32.31652371257885,6.045304388862682,1.5382454748982033
ROU,Romania,2018,V,Current prices,867424400000.0,73435600000.0,55753100000.0,17682500000.0,0.7592107914962225,0.08465936628021993,0.06427430448117438,True,118.6175,113.032317266236,,86.5687925047288,,110.524169073222,104.937541146176,2.1963196706437094,11.502421429652433,5.573850740955022,2.453034358752748
ROU,Romania,2019,V,Current prices,965752200000.0,84704200000.0,63870700000.0,20833500000.0,0.7540440733753462,0.08770800625667743,0.0661357023054154,True,122.69,113.913384722878,,75.2900033876558,,108.521066358819,107.698397486646,14.559907879561852,17.81987841085819,3.433304529264225,2.6309520027958166
ROU,Romania,2020,V,Current prices,969777400000.0,82804200000.0,66445500000.0,16358700000.0,0.8024411805198287,0.08538474911871528,0.06851623888121129,True,128.435,116.63296213828,,75.7589285872786,,111.050332159302,110.127584396536,4.031269424008199,-21.478868169054643,4.682533213790863,2.255546012364018
ROU,Romania,2021,V,Current prices,1077778300000.0,91756200000.0,72690300000.0,19065900000.0,0.7922113165104919,0.08513457730592645,0.06744457556809225,True,134.0875,118.730176050088,,72.360001306955,,110.833225665127,112.925941049509,9.398379122739687,16.548992279337593,4.4010589013898205,2.541013378534651
ROU,Romania,2022,V,Current prices,1271213100000.0,103823200000.0,81122200000.0,22701000000.0,0.7813494479075968,0.0816725378302033,0.06381479234284165,True,143.6975,121.293891025535,,67.6817267371595,,104.279424461442,118.480987341561,11.59975952774992,19.065976429122156,7.166961871911992,4.919194155412487
SVK,Slovak Republic,2020,V,Current prices,84654950000.0,8833106000.0,7015431000.0,1817675000.0,0.7942201757796182,0.10434246314007628,0.0828708894163897,True,145.026137434656,140.833800388641,,113.118438960329,,135.168974793139,102.97645,,,,
SVK,Slovak Republic,2021,V,Current prices,91101280000.0,10027644000.0,7966918000.0,2060726000.0,0.7944954966490634,0.11007138428790463,0.08745121912666869,True,154.271114322214,148.490446226265,,113.699554661148,,139.365516045024,103.881975,13.56277326368116,13.371532314632706,6.374697038127697,0.879351541056228
SVK,Slovak Republic,2022,V,Current prices,97975263000.0,11239390000.0,9065239000.0,2174151000.0,0.806559697634836,0.11471660964053754,0.09252579398536546,True,175.411311471721,162.172148954103,,118.729138265575,,142.134881214856,108.1569,13.786021143935457,5.504128156775812,13.703276366665197,4.115174937711763
SVN,Slovenia,2010,V,Current prices,31571238000.0,2536742000.0,2088708000.0,448034000.0,0.823382117692694,0.08034977912491109,0.06615857129200951,True,117.2075,115.038468188848,,118.527704596451,,122.802850051304,101.875489812451,,,,
