DATAFLOW,REF_AREA: Reference area,FREQ: Frequency of observation,MEASURE: Measure,UNIT_MEASURE: Unit of measure,TIME_PERIOD: Time period,OBS_VALUE,OBS_STATUS: Observation status,UNIT_MULT: Unit multiplier,ADJUSTMENT: Adjustment,DECIMALS: Decimals,BASE_PER: Base period
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),DEU: Germany,A: Annual,HPI: Nominal house price indices,IX: Index,1988,64.2458962739174,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),DEU: Germany,A: Annual,HPI: Nominal house price indices,IX: Index,1989,66.3251888217522,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),DEU: Germany,A: Annual,HPI: Nominal house price indices,IX: Index,1990,71.5446374622356,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),DEU: Germany,A: Annual,HPI: Nominal house price indices,IX: Index,1991,74.7696626384692,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),DEU: Germany,A: Annual,HPI: Nominal house price indices,IX: Index,1992,78.8221613796575,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),DEU: Germany,A: Annual,HPI: Nominal house price indices,IX: Index,1993,82.6200528700906,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),DEU: Germany,A: Annual,HPI: Nominal house price indices,IX: Index,1994,86.0360334843907,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),DEU: Germany,A: Annual,HPI: Nominal house price indices,IX: Index,1995,87.3090697381671,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),DEU: Germany,A: Annual,HPI: Nominal house price indices,IX: Index,1996,86.1421198388721,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),DEU: Germany,A: Annual,HPI: Nominal house price indices,IX: Index,1997,84.6144763343403,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),DEU: Germany,A: Annual,HPI: Nominal house price indices,IX: Index,1998,83.8506545820745,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),DEU: Germany,A: Annual,HPI: Nominal house price indices,IX: Index,1999,83.9355236656596,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),DEU: Germany,A: Annual,HPI: Nominal house price indices,IX: Index,2000,84.3512499999999,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),DEU: Germany,A: Annual,HPI: Nominal house price indices,IX: Index,2001,84.3889999999999,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),DEU: Germany,A: Annual,HPI: Nominal house price indices,IX: Index,2002,83.2822499999999,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),DEU: Germany,A: Annual,HPI: Nominal house price indices,IX: Index,2003,83.5877499999999,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),DEU: Germany,A: Annual,HPI: Nominal house price indices,IX: Index,2004,82.3664999999999,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),DEU: Germany,A: Annual,HPI: Nominal house price indices,IX: Index,2005,83.28225,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),DEU: Germany,A: Annual,HPI: Nominal house price indices,IX: Index,2006,83.0149999999999,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),DEU: Germany,A: Annual,HPI: Nominal house price indices,IX: Index,2007,81.1832499999999,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),DEU: Germany,A: Annual,HPI: Nominal house price indices,IX: Index,2008,82.3282499999999,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),DEU: Germany,A: Annual,HPI: Nominal house price indices,IX: Index,2009,82.9769999999999,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),DEU: Germany,A: Annual,HPI: Nominal house price indices,IX: Index,2010,83.8547499999999,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),DEU: Germany,A: Annual,HPI: Nominal house price indices,IX: Index,2011,86.8322499999999,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),DEU: Germany,A: Annual,HPI: Nominal house price indices,IX: Index,2012,89.7709999999999,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),DEU: Germany,A: Annual,HPI: Nominal house price indices,IX: Index,2013,92.5572499999999,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),DEU: Germany,A: Annual,HPI: Nominal house price indices,IX: Index,2014,95.4577499999999,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),DEU: Germany,A: Annual,HPI: Nominal house price indices,IX: Index,2016,107.44275,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),DEU: Germany,A: Annual,HPI: Nominal house price indices,IX: Index,2017,114.084,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),DEU: Germany,A: Annual,HPI: Nominal house price indices,IX: Index,2018,121.64125,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),DEU: Germany,A: Annual,HPI: Nominal house price indices,IX: Index,2019,128.664,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),DEU: Germany,A: Annual,HPI: Nominal house price indices,IX: Index,2020,138.62575,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),DEU: Germany,A: Annual,HPI: Nominal house price indices,IX: Index,2021,154.73275,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),DEU: Germany,A: Annual,HPI: Nominal house price indices,IX: Index,2022,164.04575,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),DEU: Germany,A: Annual,HPI: Nominal house price indices,IX: Index,2023,150.267,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),DEU: Germany,A: Annual,HPI: Nominal house price indices,IX: Index,2024,147.939,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),DEU: Germany,A: Annual,HPI: Nominal house price indices,IX: Index,2025,152.671749998617,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),IRL: Ireland,A: Annual,HPI: Nominal house price indices,IX: Index,2002,95.5530972548496,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),IRL: Ireland,A: Annual,HPI: Nominal house price indices,IX: Index,2011,87.8814999999999,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),IRL: Ireland,A: Annual,HPI: Nominal house price indices,IX: Index,2025,197.224499995812,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),ISR: Israel,A: Annual,HPI: Nominal house price indices,IX: Index,1996,46.848,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),ISR: Israel,A: Annual,HPI: Nominal house price indices,IX: Index,1998,53.07025,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),ISR: Israel,A: Annual,HPI: Nominal house price indices,IX: Index,2000,52.63275,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),ISR: Israel,A: Annual,HPI: Nominal house price indices,IX: Index,2001,50.79825,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),ISR: Israel,A: Annual,HPI: Nominal house price indices,IX: Index,2002,53.474,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),ISR: Israel,A: Annual,HPI: Nominal house price indices,IX: Index,2003,50.44425,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),ISR: Israel,A: Annual,HPI: Nominal house price indices,IX: Index,2004,50.06825,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),ISR: Israel,A: Annual,HPI: Nominal house price indices,IX: Index,2006,50.406,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),ISR: Israel,A: Annual,HPI: Nominal house price indices,IX: Index,2009,60.69,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),ISR: Israel,A: Annual,HPI: Nominal house price indices,IX: Index,2010,71.3705,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),ISR: Israel,A: Annual,HPI: Nominal house price indices,IX: Index,2011,78.8795,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),ISR: Israel,A: Annual,HPI: Nominal house price indices,IX: Index,2012,81.43225,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),ISR: Israel,A: Annual,HPI: Nominal house price indices,IX: Index,2013,88.82275,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),ISR: Israel,A: Annual,HPI: Nominal house price indices,IX: Index,2014,94.46675,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),ISR: Israel,A: Annual,HPI: Nominal house price indices,IX: Index,2025,163.803250002518,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),ITA: Italy,A: Annual,HPI: Nominal house price indices,IX: Index,1970,3.04023857356652,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),ITA: Italy,A: Annual,HPI: Nominal house price indices,IX: Index,1971,3.21003371320276,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),ITA: Italy,A: Annual,HPI: Nominal house price indices,IX: Index,1972,3.37598539258205,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),ITA: Italy,A: Annual,HPI: Nominal house price indices,IX: Index,1973,3.82945575300227,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),ITA: Italy,A: Annual,HPI: Nominal house price indices,IX: Index,1974,6.53397016428666,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),ITA: Italy,A: Annual,HPI: Nominal house price indices,IX: Index,1975,7.21617097974716,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),ITA: Italy,A: Annual,HPI: Nominal house price indices,IX: Index,1976,8.97711129082762,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),ITA: Italy,A: Annual,HPI: Nominal house price indices,IX: Index,1977,10.4720032840531,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),ITA: Italy,A: Annual,HPI: Nominal house price indices,IX: Index,1978,12.0316006709018,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),ITA: Italy,A: Annual,HPI: Nominal house price indices,IX: Index,1979,14.7143464009919,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),ITA: Italy,A: Annual,HPI: Nominal house price indices,IX: Index,1980,18.3609016639568,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),ITA: Italy,A: Annual,HPI: Nominal house price indices,IX: Index,1981,24.9912302624482,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),ITA: Italy,A: Annual,HPI: Nominal house price indices,IX: Index,1982,28.2822037455711,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),ITA: Italy,A: Annual,HPI: Nominal house price indices,IX: Index,1983,29.1902062861388,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),ITA: Italy,A: Annual,HPI: Nominal house price indices,IX: Index,1984,28.8530972180391,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),ITA: Italy,A: Annual,HPI: Nominal house price indices,IX: Index,1985,28.242679726483,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),ITA: Italy,A: Annual,HPI: Nominal house price indices,IX: Index,1986,29.242058752076,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),ITA: Italy,A: Annual,HPI: Nominal house price indices,IX: Index,1987,31.6960225454442,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),ITA: Italy,A: Annual,HPI: Nominal house price indices,IX: Index,1988,35.1581143909526,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),ITA: Italy,A: Annual,HPI: Nominal house price indices,IX: Index,1989,46.2466223194026,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),ITA: Italy,A: Annual,HPI: Nominal house price indices,IX: Index,1990,56.1965488771521,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),ITA: Italy,A: Annual,HPI: Nominal house price indices,IX: Index,1991,62.4152691903821,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),ITA: Italy,A: Annual,HPI: Nominal house price indices,IX: Index,1992,66.2810163459062,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),ITA: Italy,A: Annual,HPI: Nominal house price indices,IX: Index,1993,66.4306468141257,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),ITA: Italy,A: Annual,HPI: Nominal house price indices,IX: Index,1994,64.5369412119237,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),ITA: Italy,A: Annual,HPI: Nominal house price indices,IX: Index,1995,65.0318953293479,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),ITA: Italy,A: Annual,HPI: Nominal house price indices,IX: Index,1996,62.8874853446095,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),ITA: Italy,A: Annual,HPI: Nominal house price indices,IX: Index,1997,59.9826005096259,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),ITA: Italy,A: Annual,HPI: Nominal house price indices,IX: Index,1998,61.2339219742461,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),ITA: Italy,A: Annual,HPI: Nominal house price indices,IX: Index,1999,64.645936739264,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),ITA: Italy,A: Annual,HPI: Nominal house price indices,IX: Index,2000,69.9884779373888,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),ITA: Italy,A: Annual,HPI: Nominal house price indices,IX: Index,2001,75.7281266624453,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),ITA: Italy,A: Annual,HPI: Nominal house price indices,IX: Index,2002,82.9824171368809,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),ITA: Italy,A: Annual,HPI: Nominal house price indices,IX: Index,2003,91.5122340046194,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),ITA: Italy,A: Annual,HPI: Nominal house price indices,IX: Index,2004,100.601111376656,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),ITA: Italy,A: Annual,HPI: Nominal house price indices,IX: Index,2005,108.187522811924,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),ITA: Italy,A: Annual,HPI: Nominal house price indices,IX: Index,2006,115.150473962944,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),ITA: Italy,A: Annual,HPI: Nominal house price indices,IX: Index,2007,121.087429530898,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),ITA: Italy,A: Annual,HPI: Nominal house price indices,IX: Index,2008,123.133552835532,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),ITA: Italy,A: Annual,HPI: Nominal house price indices,IX: Index,2009,118.604590634216,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
