DATAFLOW,FREQ: Frequency of observation,REF_AREA: Reference area,TRANSACTION: Transaction,ACTIVITY: Economic activity,PRODUCT: Product,UNIT_MEASURE: Unit of measure,VALUATION: Valuation,PRICE_BASE: Price base,TABLE_IDENTIFIER: Table identifier,TIME_PERIOD: Time period,OBS_VALUE,COUNTERPART_AREA: Counterpart area,SECTOR: Institutional sector,ACCOUNTING_ENTRY: Accounting entry,CONF_STATUS: Confidentiality status,DECIMALS: Decimals,OBS_STATUS: Observation status,UNIT_MULT: Unit multiplier,CURRENCY: Currency
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,SEN: Senegal,"B1G: Value added, gross",L: Real estate activities,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2022,1184316,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,XOF: CFA Franc - BCEAO
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,DNK: Denmark,"B1G: Value added, gross",L68B: Real estate activities excluding imputed rents,_T: Total,XDC: National currency,B: Basic prices,Y: Previous year prices,T1600: Table 1600 - Use Table at purchasers' prices,2022,133331,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,DKK: Danish krone
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,DNK: Denmark,"B1G: Value added, gross",L: Real estate activities,_T: Total,XDC: National currency,B: Basic prices,Y: Previous year prices,T1600: Table 1600 - Use Table at purchasers' prices,2022,243058.27,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,DKK: Danish krone
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,DNK: Denmark,"B1G: Value added, gross",_T: Total - all activities,_T: Total,XDC: National currency,B: Basic prices,Y: Previous year prices,T1600: Table 1600 - Use Table at purchasers' prices,2022,2254731.33,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,DKK: Danish krone
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,DNK: Denmark,"B1G: Value added, gross",L68A: Imputed rents of owner-occupied dwellings,_T: Total,XDC: National currency,B: Basic prices,Y: Previous year prices,T1600: Table 1600 - Use Table at purchasers' prices,2022,109727.27,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,DKK: Danish krone
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,DNK: Denmark,"B1G: Value added, gross",L68B: Real estate activities excluding imputed rents,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2022,138349.59,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,DKK: Danish krone
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,DNK: Denmark,"B1G: Value added, gross",L68A: Imputed rents of owner-occupied dwellings,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2022,110009.3,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,DKK: Danish krone
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,DNK: Denmark,"B1G: Value added, gross",_T: Total - all activities,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2022,2494375.38,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,DKK: Danish krone
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,DNK: Denmark,"B1G: Value added, gross",L: Real estate activities,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2022,248358.89,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,DKK: Danish krone
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,SRB: Serbia,"B1G: Value added, gross",L: Real estate activities,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2022,515564,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,RSD: Serbian dinar
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,SRB: Serbia,"B1G: Value added, gross",_T: Total - all activities,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2022,6328703,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,RSD: Serbian dinar
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,SRB: Serbia,"B1G: Value added, gross",L68A: Imputed rents of owner-occupied dwellings,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2022,460271,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,RSD: Serbian dinar
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,SRB: Serbia,"B1G: Value added, gross",L68B: Real estate activities excluding imputed rents,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2022,55293,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,RSD: Serbian dinar
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,SRB: Serbia,"B1G: Value added, gross",_T: Total - all activities,_T: Total,XDC: National currency,B: Basic prices,Y: Previous year prices,T1600: Table 1600 - Use Table at purchasers' prices,2022,5654189,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,RSD: Serbian dinar
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,SRB: Serbia,"B1G: Value added, gross",L68A: Imputed rents of owner-occupied dwellings,_T: Total,XDC: National currency,B: Basic prices,Y: Previous year prices,T1600: Table 1600 - Use Table at purchasers' prices,2022,439784,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,RSD: Serbian dinar
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,SRB: Serbia,"B1G: Value added, gross",L68B: Real estate activities excluding imputed rents,_T: Total,XDC: National currency,B: Basic prices,Y: Previous year prices,T1600: Table 1600 - Use Table at purchasers' prices,2022,52457,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,RSD: Serbian dinar
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,SRB: Serbia,"B1G: Value added, gross",L: Real estate activities,_T: Total,XDC: National currency,B: Basic prices,Y: Previous year prices,T1600: Table 1600 - Use Table at purchasers' prices,2022,492241,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,RSD: Serbian dinar
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,SWE: Sweden,"B1G: Value added, gross",L68B: Real estate activities excluding imputed rents,_T: Total,XDC: National currency,B: Basic prices,Y: Previous year prices,T1600: Table 1600 - Use Table at purchasers' prices,2022,305717,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,SEK: Swedish krona
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,SWE: Sweden,"B1G: Value added, gross",L: Real estate activities,_T: Total,XDC: National currency,B: Basic prices,Y: Previous year prices,T1600: Table 1600 - Use Table at purchasers' prices,2022,408084,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,SEK: Swedish krona
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,SWE: Sweden,"B1G: Value added, gross",L68A: Imputed rents of owner-occupied dwellings,_T: Total,XDC: National currency,B: Basic prices,Y: Previous year prices,T1600: Table 1600 - Use Table at purchasers' prices,2022,102367,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,SEK: Swedish krona
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,SWE: Sweden,"B1G: Value added, gross",_T: Total - all activities,_T: Total,XDC: National currency,B: Basic prices,Y: Previous year prices,T1600: Table 1600 - Use Table at purchasers' prices,2022,4871528,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,SEK: Swedish krona
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,SWE: Sweden,"B1G: Value added, gross",L68B: Real estate activities excluding imputed rents,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2022,295736,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,SEK: Swedish krona
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,SWE: Sweden,"B1G: Value added, gross",_T: Total - all activities,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2022,5158193,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,SEK: Swedish krona
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,SWE: Sweden,"B1G: Value added, gross",L: Real estate activities,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2022,400941,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,SEK: Swedish krona
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,SWE: Sweden,"B1G: Value added, gross",L68A: Imputed rents of owner-occupied dwellings,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2022,105205,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,SEK: Swedish krona
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,POL: Poland,"B1G: Value added, gross",_T: Total - all activities,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2022,2766246.487,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,PLN: Zloty
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,POL: Poland,"B1G: Value added, gross",L: Real estate activities,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2022,164890.517,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,PLN: Zloty
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,POL: Poland,"B1G: Value added, gross",L68A: Imputed rents of owner-occupied dwellings,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2022,68534.1,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,PLN: Zloty
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,POL: Poland,"B1G: Value added, gross",L68B: Real estate activities excluding imputed rents,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2022,96356.417,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,PLN: Zloty
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,POL: Poland,"B1G: Value added, gross",_T: Total - all activities,_T: Total,XDC: National currency,B: Basic prices,Y: Previous year prices,T1600: Table 1600 - Use Table at purchasers' prices,2022,2447010.741,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,PLN: Zloty
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,POL: Poland,"B1G: Value added, gross",L68A: Imputed rents of owner-occupied dwellings,_T: Total,XDC: National currency,B: Basic prices,Y: Previous year prices,T1600: Table 1600 - Use Table at purchasers' prices,2022,60600.5,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,PLN: Zloty
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,POL: Poland,"B1G: Value added, gross",L68B: Real estate activities excluding imputed rents,_T: Total,XDC: National currency,B: Basic prices,Y: Previous year prices,T1600: Table 1600 - Use Table at purchasers' prices,2022,89473.698,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,PLN: Zloty
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,POL: Poland,"B1G: Value added, gross",L: Real estate activities,_T: Total,XDC: National currency,B: Basic prices,Y: Previous year prices,T1600: Table 1600 - Use Table at purchasers' prices,2022,150074.198,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,PLN: Zloty
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,CPV: Cabo Verde,"B1G: Value added, gross",L: Real estate activities,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2022,20337.781,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,CVE: Cape Verde escudo
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,CPV: Cabo Verde,"B1G: Value added, gross",L: Real estate activities,_T: Total,XDC: National currency,B: Basic prices,Y: Previous year prices,T1600: Table 1600 - Use Table at purchasers' prices,2022,19813.284,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,CVE: Cape Verde escudo
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,CPV: Cabo Verde,"B1G: Value added, gross",_T: Total - all activities,_T: Total,XDC: National currency,B: Basic prices,Y: Previous year prices,T1600: Table 1600 - Use Table at purchasers' prices,2022,187059.474,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,CVE: Cape Verde escudo
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,CPV: Cabo Verde,"B1G: Value added, gross",_T: Total - all activities,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2022,200374.044,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,CVE: Cape Verde escudo
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,HUN: Hungary,"B1G: Value added, gross",_T: Total - all activities,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2022,56052434,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,HUF: Forint
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,HUN: Hungary,"B1G: Value added, gross",L68B: Real estate activities excluding imputed rents,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2022,1686304,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,HUF: Forint
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,HUN: Hungary,"B1G: Value added, gross",L: Real estate activities,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2022,6493919,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,HUF: Forint
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,CAN: Canada,"B1G: Value added, gross",L68B: Real estate activities excluding imputed rents,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2022,103391,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,CAD: Canadian dollar
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,CAN: Canada,"B1G: Value added, gross",L68A: Imputed rents of owner-occupied dwellings,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2022,204726,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,CAD: Canadian dollar
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,CAN: Canada,"B1G: Value added, gross",_T: Total - all activities,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2022,2674953,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,CAD: Canadian dollar
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,CAN: Canada,"B1G: Value added, gross",L: Real estate activities,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2022,308117,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,CAD: Canadian dollar
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,NOR: Norway,"B1G: Value added, gross",L68A: Imputed rents of owner-occupied dwellings,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2022,280945,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,NOK: Norwegian krone
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,NOR: Norway,"B1G: Value added, gross",L: Real estate activities,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2022,431275,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,NOK: Norwegian krone
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,NOR: Norway,"B1G: Value added, gross",L68B: Real estate activities excluding imputed rents,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2022,150330,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,NOK: Norwegian krone
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,NOR: Norway,"B1G: Value added, gross",_T: Total - all activities,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2022,5510098,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,NOK: Norwegian krone
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,JPN: Japan,"B1G: Value added, gross",L: Real estate activities,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2022,75030300,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,JPY: Yen
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,JPN: Japan,"B1G: Value added, gross",_T: Total - all activities,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2022,579200000,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,JPY: Yen
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,ARG: Argentina,"B1G: Value added, gross",L: Real estate activities,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2022,2578114.452,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,ARS: Argentine peso
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,ARG: Argentina,"B1G: Value added, gross",L68A: Imputed rents of owner-occupied dwellings,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2022,2092591.171,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,ARS: Argentine peso
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,ARG: Argentina,"B1G: Value added, gross",L68B: Real estate activities excluding imputed rents,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2022,485523.281,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,ARS: Argentine peso
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,ARG: Argentina,"B1G: Value added, gross",_T: Total - all activities,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2022,69715763.921,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,ARS: Argentine peso
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,MKD: North Macedonia,"B1G: Value added, gross",L68A: Imputed rents of owner-occupied dwellings,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2022,85144.943,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,MKD: Denar
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,MKD: North Macedonia,"B1G: Value added, gross",L: Real estate activities,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2022,91474.555,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,MKD: Denar
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,MKD: North Macedonia,"B1G: Value added, gross",_T: Total - all activities,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2022,707309.1,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,MKD: Denar
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,MKD: North Macedonia,"B1G: Value added, gross",L68B: Real estate activities excluding imputed rents,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2022,6329.613,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,MKD: Denar
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,GBR: United Kingdom,"B1G: Value added, gross",L: Real estate activities,_T: Total,XDC: National currency,B: Basic prices,Y: Previous year prices,T1600: Table 1600 - Use Table at purchasers' prices,2022,280098,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,GBP: Pound sterling
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,GBR: United Kingdom,"B1G: Value added, gross",_T: Total - all activities,_T: Total,XDC: National currency,B: Basic prices,Y: Previous year prices,T1600: Table 1600 - Use Table at purchasers' prices,2022,2185096,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,GBP: Pound sterling
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,GBR: United Kingdom,"B1G: Value added, gross",L68A: Imputed rents of owner-occupied dwellings,_T: Total,XDC: National currency,B: Basic prices,Y: Previous year prices,T1600: Table 1600 - Use Table at purchasers' prices,2022,191393,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,GBP: Pound sterling
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,GBR: United Kingdom,"B1G: Value added, gross",L68B: Real estate activities excluding imputed rents,_T: Total,XDC: National currency,B: Basic prices,Y: Previous year prices,T1600: Table 1600 - Use Table at purchasers' prices,2022,88705,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,GBP: Pound sterling
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,ALB: Albania,"B1G: Value added, gross",L68A: Imputed rents of owner-occupied dwellings,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2022,100219,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,ALL: Lek
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,ALB: Albania,"B1G: Value added, gross",L68B: Real estate activities excluding imputed rents,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2022,9600,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,ALL: Lek
